File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF986HYT	bam	bam		unfiltered alignments	mm10	ENCSR639OQQ	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											DNA						2021-06-08	ENCODE				1	1_1		76					/files/ENCFF505OBY/, /files/ENCFF733QHX/, /files/ENCFF071IQE/, /files/ENCFF163LRD/, /files/ENCFF059IGU/, /files/ENCFF785KER/, /files/ENCFF063EBQ/	13037202799	ENCODE Processing Pipeline	eb49e9ec6a9dfc50959faf2f16ec1fb4		https://www.encodeproject.org/files/ENCFF986HYT/@@download/ENCFF986HYT.bam				released	s3://encode-public/2021/04/26/ccf24003-5866-464a-a720-e12fbdf7b0dd/ENCFF986HYT.bam	ENCODE4 v3.0.0 mm10	released	low spot score, mixed read lengths		
ENCFF171UVN	bam	bam		unfiltered alignments	mm10	ENCSR639OQQ	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											DNA						2021-06-08	ENCODE				2	2_1		76					/files/ENCFF736TBM/, /files/ENCFF425TII/, /files/ENCFF908JCO/, /files/ENCFF027NYG/, /files/ENCFF098CHK/, /files/ENCFF345YPN/, /files/ENCFF405NYM/, /files/ENCFF989NBZ/, /files/ENCFF063EBQ/	25166910875	ENCODE Processing Pipeline	95c9a5e45fca7529309413ab778358a8		https://www.encodeproject.org/files/ENCFF171UVN/@@download/ENCFF171UVN.bam				released	s3://encode-public/2021/04/26/c2d33c8c-0d6a-4ef2-b11b-c8b2c754d9e2/ENCFF171UVN.bam	ENCODE4 v3.0.0 mm10	released	low spot score, mixed read lengths		
ENCFF428EKM	bam	bam		alignments	mm10	ENCSR639OQQ	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											DNA						2021-06-08	ENCODE				1	1_1		76					/files/ENCFF986HYT/, /files/ENCFF882SRG/	5158734286	ENCODE Processing Pipeline	1198d03f8d5f9a1866818ceaa58aeb83		https://www.encodeproject.org/files/ENCFF428EKM/@@download/ENCFF428EKM.bam				released	s3://encode-public/2021/04/26/9a8068da-253e-4948-aaa0-b3a7680409af/ENCFF428EKM.bam	ENCODE4 v3.0.0 mm10	released	low spot score, mixed read lengths		
ENCFF899UDV	bam	bam		alignments	mm10	ENCSR639OQQ	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											DNA						2021-06-08	ENCODE				2	2_1		76					/files/ENCFF171UVN/, /files/ENCFF882SRG/	11437814916	ENCODE Processing Pipeline	f73c284a0f593b5356f8a3fdab8dbf57		https://www.encodeproject.org/files/ENCFF899UDV/@@download/ENCFF899UDV.bam				released	s3://encode-public/2021/04/26/438e7d11-a38a-4894-b401-b72145ecdde2/ENCFF899UDV.bam	ENCODE4 v3.0.0 mm10	released	low spot score, mixed read lengths		
ENCFF268ZSR	bam	bam		alignments	mm10	ENCSR023EDS	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002113	kidney	tissue	Mus musculus											DNA						2021-06-08	ENCODE				1	1_1		76					/files/ENCFF257BMY/, /files/ENCFF882SRG/	4166927934	ENCODE Processing Pipeline	528cce2b4dfc296e75bfdacf1f79a739		https://www.encodeproject.org/files/ENCFF268ZSR/@@download/ENCFF268ZSR.bam				released	s3://encode-public/2021/04/15/f95f8436-52a1-423f-b2b1-3fbae632c6d4/ENCFF268ZSR.bam	ENCODE4 v3.0.0 mm10	released	mixed read lengths		
ENCFF257BMY	bam	bam		unfiltered alignments	mm10	ENCSR023EDS	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002113	kidney	tissue	Mus musculus											DNA						2021-06-08	ENCODE				1	1_1		76					/files/ENCFF063EBQ/, /files/ENCFF078NUU/, /files/ENCFF126IWR/, /files/ENCFF136BMB/, /files/ENCFF338EKA/	15473394109	ENCODE Processing Pipeline	737d2a3c3bf4929044867196c234582f		https://www.encodeproject.org/files/ENCFF257BMY/@@download/ENCFF257BMY.bam				released	s3://encode-public/2021/04/15/265a67f8-5527-4261-abfe-8ba04be99374/ENCFF257BMY.bam	ENCODE4 v3.0.0 mm10	released	mixed read lengths		
ENCFF423CGH	bam	bam		unfiltered alignments	mm10	ENCSR023EDS	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002113	kidney	tissue	Mus musculus											DNA						2021-06-08	ENCODE				2	2_1		76					/files/ENCFF201CZH/, /files/ENCFF176WBF/, /files/ENCFF803TZS/, /files/ENCFF063EBQ/, /files/ENCFF066AWW/	12236426232	ENCODE Processing Pipeline	f315456ef8b4c566da6eefde0274d979		https://www.encodeproject.org/files/ENCFF423CGH/@@download/ENCFF423CGH.bam				released	s3://encode-public/2021/04/15/361023a0-97e1-4283-ada0-5e22c78073da/ENCFF423CGH.bam	ENCODE4 v3.0.0 mm10	released	mixed read lengths		
ENCFF546QPU	bam	bam		alignments	mm10	ENCSR023EDS	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002113	kidney	tissue	Mus musculus											DNA						2021-06-08	ENCODE				2	2_1		76					/files/ENCFF882SRG/, /files/ENCFF423CGH/	6931055466	ENCODE Processing Pipeline	678435d3c777d3f76ea89bc13471aa3f		https://www.encodeproject.org/files/ENCFF546QPU/@@download/ENCFF546QPU.bam				released	s3://encode-public/2021/04/15/ec0b271f-7adf-4403-acde-eb61fd82ed4f/ENCFF546QPU.bam	ENCODE4 v3.0.0 mm10	released	mixed read lengths		
ENCFF484HJV	bam	bam		unfiltered alignments	mm10	ENCSR398LUY	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002370	thymus	tissue	Mus musculus											DNA						2021-06-30	ENCODE				2	2_1		101					/files/ENCFF063EBQ/, /files/ENCFF315FOU/, /files/ENCFF568AHN/, /files/ENCFF712GOQ/, /files/ENCFF517UPN/, /files/ENCFF635STJ/, /files/ENCFF375JME/	12976654071	ENCODE Processing Pipeline	6de1cbf03e76f7a88db840d98f360205		https://www.encodeproject.org/files/ENCFF484HJV/@@download/ENCFF484HJV.bam				released	s3://encode-public/2021/06/28/e343c889-96b5-479e-b666-415dfe17f732/ENCFF484HJV.bam	ENCODE4 v3.0.0 mm10	released	low spot score		
ENCFF279RJR	bam	bam		alignments	mm10	ENCSR398LUY	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002370	thymus	tissue	Mus musculus											DNA						2021-06-30	ENCODE				2	2_1		101					/files/ENCFF484HJV/, /files/ENCFF882SRG/	6656789399	ENCODE Processing Pipeline	49ddfb1ed98d7ac51a16175c62dffed8		https://www.encodeproject.org/files/ENCFF279RJR/@@download/ENCFF279RJR.bam				released	s3://encode-public/2021/06/28/31d4fac2-2181-4cc6-9379-6b3c5c5eee98/ENCFF279RJR.bam	ENCODE4 v3.0.0 mm10	released	low spot score		
ENCFF638LLW	bam	bam		alignments	mm10	ENCSR398LUY	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002370	thymus	tissue	Mus musculus											DNA						2021-06-30	ENCODE				1	1_1		101					/files/ENCFF990TWQ/, /files/ENCFF882SRG/	6905651352	ENCODE Processing Pipeline	f2c79524ba4cc0ada30632d12426848b		https://www.encodeproject.org/files/ENCFF638LLW/@@download/ENCFF638LLW.bam				released	s3://encode-public/2021/06/28/a9a2db39-f2ff-40f9-9d6f-d83f87fd10ec/ENCFF638LLW.bam	ENCODE4 v3.0.0 mm10	released	low spot score		
ENCFF990TWQ	bam	bam		unfiltered alignments	mm10	ENCSR398LUY	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002370	thymus	tissue	Mus musculus											DNA						2021-06-30	ENCODE				1	1_1		101					/files/ENCFF063EBQ/, /files/ENCFF795USU/, /files/ENCFF151ITT/, /files/ENCFF006WEQ/, /files/ENCFF655CBF/	12611005977	ENCODE Processing Pipeline	98b1c460cfcb3d3b90e35f2c2f853d2f		https://www.encodeproject.org/files/ENCFF990TWQ/@@download/ENCFF990TWQ.bam				released	s3://encode-public/2021/06/28/3910d29d-385a-4637-a7ed-73fb379acac1/ENCFF990TWQ.bam	ENCODE4 v3.0.0 mm10	released	low spot score		
ENCFF083JXE	bam	bam		unfiltered alignments	mm10	ENCSR831ITR	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											DNA						2021-06-25	ENCODE				1	1_1		76					/files/ENCFF832WUV/, /files/ENCFF433MKZ/, /files/ENCFF110GMC/, /files/ENCFF273TDC/, /files/ENCFF063EBQ/, /files/ENCFF484LVF/, /files/ENCFF945EIV/	19561805960	ENCODE Processing Pipeline	411384e58e77248b42bb919f8ab403d4		https://www.encodeproject.org/files/ENCFF083JXE/@@download/ENCFF083JXE.bam				released	s3://encode-public/2021/06/24/f5a64c1b-6ef7-4c10-af64-c4002ed10f10/ENCFF083JXE.bam	ENCODE4 v3.0.0 mm10	released	mixed read lengths		
ENCFF895NQH	bam	bam		unfiltered alignments	mm10	ENCSR831ITR	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											DNA						2021-06-25	ENCODE				2	2_1		76					/files/ENCFF827FOV/, /files/ENCFF712FCY/, /files/ENCFF535QFQ/, /files/ENCFF063EBQ/, /files/ENCFF912JZN/	18219999179	ENCODE Processing Pipeline	01f451765fdadb49adb9d371a2451869		https://www.encodeproject.org/files/ENCFF895NQH/@@download/ENCFF895NQH.bam				released	s3://encode-public/2021/06/24/a0a2950d-03ae-4434-98e2-19f374ba3eac/ENCFF895NQH.bam	ENCODE4 v3.0.0 mm10	released	mixed read lengths		
ENCFF270UQH	bam	bam		alignments	mm10	ENCSR831ITR	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											DNA						2021-06-25	ENCODE				1	1_1		76					/files/ENCFF882SRG/, /files/ENCFF083JXE/	8139951792	ENCODE Processing Pipeline	21b26ea20139597670bb1856b3762e48		https://www.encodeproject.org/files/ENCFF270UQH/@@download/ENCFF270UQH.bam				released	s3://encode-public/2021/06/24/0b098c7d-cccb-4fed-8d30-15744b91f255/ENCFF270UQH.bam	ENCODE4 v3.0.0 mm10	released	mixed read lengths		
ENCFF907YHH	bam	bam		alignments	mm10	ENCSR831ITR	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											DNA						2021-06-25	ENCODE				2	2_1		76					/files/ENCFF882SRG/, /files/ENCFF895NQH/	5816498920	ENCODE Processing Pipeline	1c6af339f25e4c72e8a21b4f2c408cc6		https://www.encodeproject.org/files/ENCFF907YHH/@@download/ENCFF907YHH.bam				released	s3://encode-public/2021/06/24/f905e930-a557-4171-baaf-10de73db67e2/ENCFF907YHH.bam	ENCODE4 v3.0.0 mm10	released	mixed read lengths		
ENCFF389PSR	bam	bam		alignments	mm10	ENCSR216UMD	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002107	liver	tissue	Mus musculus											DNA						2016-05-18	ENCODE				1	1_1		36					/files/ENCFF865YRO/, /files/ENCFF882SRG/	9199055404	ENCODE Processing Pipeline	a7fe0a1e17a26f27baef65d12c3c7433		https://www.encodeproject.org/files/ENCFF389PSR/@@download/ENCFF389PSR.bam				released	s3://encode-public/2020/09/24/1b826b7f-1a8d-4490-95df-8f8edd3cb561/ENCFF389PSR.bam	ENCODE4 v3.0.0-alpha.2 mm10	released			
ENCFF865YRO	bam	bam		unfiltered alignments	mm10	ENCSR216UMD	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002107	liver	tissue	Mus musculus											DNA						2016-05-18	ENCODE				1	1_1		36					/files/ENCFF063EBQ/, /files/ENCFF516DDX/, /files/ENCFF838GSO/, /files/ENCFF233GFB/, /files/ENCFF110QUM/	14578678863	ENCODE Processing Pipeline	54a73893f25258cac46f242477908f56		https://www.encodeproject.org/files/ENCFF865YRO/@@download/ENCFF865YRO.bam				released	s3://encode-public/2020/09/24/3b01b57d-3896-4f5c-9e09-0740995dced5/ENCFF865YRO.bam	ENCODE4 v3.0.0-alpha.2 mm10	released			
ENCFF936HFF	bam	bam		unfiltered alignments	mm10	ENCSR216UMD	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002107	liver	tissue	Mus musculus											DNA						2016-05-18	ENCODE				1	1_1		36					/files/ENCFF340HIY/, /files/ENCFF233GFB/, /files/ENCFF516DDX/, /files/ENCFF110QUM/, /files/ENCFF838GSO/	11207680636	ENCODE Processing Pipeline	5d44e22f1c93c54e390d98f755efb344		https://www.encodeproject.org/files/ENCFF936HFF/@@download/ENCFF936HFF.bam				released	s3://encode-public/2017/08/25/1452ea7d-a274-4b5e-bba2-dbc141678794/ENCFF936HFF.bam	ENCODE3 mm10	archived			
ENCFF495NUY	bam	bam		alignments	mm10	ENCSR216UMD	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002107	liver	tissue	Mus musculus											DNA						2016-05-18	ENCODE				1	1_1		36					/files/ENCFF936HFF/	9041272027	ENCODE Processing Pipeline	5df1b99f7a1aa6305678812687581b3c		https://www.encodeproject.org/files/ENCFF495NUY/@@download/ENCFF495NUY.bam				released	s3://encode-public/2017/08/25/5355a5b0-a523-4d81-95d6-aab318d175d9/ENCFF495NUY.bam	ENCODE3 mm10	archived			
ENCFF864ESU	bam	bam		alignments	mm10-minimal	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				1	1_1		36					/files/ENCFF614ESL/, /files/ENCFF417SDY/, /files/ENCFF003ELO/, /files/ENCFF624XGS/, /files/ENCFF534OOJ/, /files/ENCFF443NYH/	12106187341	John Stamatoyannopoulos, UW	9400cdd9c974fe5e42c1166572619ebd		https://www.encodeproject.org/files/ENCFF864ESU/@@download/ENCFF864ESU.bam				archived	s3://encode-public/2016/04/28/e3b12683-8162-47e1-9480-5187ae2bb662/ENCFF864ESU.bam	Lab custom mm10-minimal	archived	low spot score		
ENCFF365DJO	bam	bam		alignments	mm10-minimal	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				2	2_1		36					/files/ENCFF724HQZ/, /files/ENCFF950SLQ/, /files/ENCFF683ZUS/, /files/ENCFF314YDW/, /files/ENCFF740JSK/, /files/ENCFF800RGP/, /files/ENCFF978NKO/, /files/ENCFF843XHS/, /files/ENCFF312DZN/, /files/ENCFF617ZRD/	6010706282	John Stamatoyannopoulos, UW	362907353de842aad7fad91d4e87d4c9		https://www.encodeproject.org/files/ENCFF365DJO/@@download/ENCFF365DJO.bam				archived	s3://encode-public/2016/04/28/131b5aa0-6b47-4a96-84bb-1ec726e02534/ENCFF365DJO.bam	Lab custom mm10-minimal	archived	low spot score		
ENCFF018YFK	bam	bam		unfiltered alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				1	1_1		36					/files/ENCFF340HIY/, /files/ENCFF417SDY/, /files/ENCFF443NYH/, /files/ENCFF003ELO/, /files/ENCFF534OOJ/, /files/ENCFF614ESL/, /files/ENCFF624XGS/	18788739345	ENCODE Processing Pipeline	e222dfba07c21fbb49ec751623f5d535		https://www.encodeproject.org/files/ENCFF018YFK/@@download/ENCFF018YFK.bam				archived	s3://encode-public/2016/10/23/642f397f-e960-4351-9f53-1b2dc84ba295/ENCFF018YFK.bam	ENCODE3 mm10	archived	low spot score		
ENCFF116OXB	bam	bam		unfiltered alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				2	2_1		36					/files/ENCFF340HIY/, /files/ENCFF978NKO/, /files/ENCFF683ZUS/, /files/ENCFF843XHS/, /files/ENCFF617ZRD/, /files/ENCFF312DZN/, /files/ENCFF314YDW/, /files/ENCFF724HQZ/, /files/ENCFF740JSK/, /files/ENCFF800RGP/, /files/ENCFF950SLQ/	11511021446	ENCODE Processing Pipeline	24ab71172e0cf5d2c90dcb5994c14c63		https://www.encodeproject.org/files/ENCFF116OXB/@@download/ENCFF116OXB.bam				archived	s3://encode-public/2016/10/23/20262e58-8d62-4c6e-bd87-e5eb35f61cd8/ENCFF116OXB.bam	ENCODE3 mm10	archived	low spot score		
ENCFF951GUZ	bam	bam		alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				1	1_1		36					/files/ENCFF018YFK/	11232909462	ENCODE Processing Pipeline	67f51a598ab9a24f075be36e12afeda2		https://www.encodeproject.org/files/ENCFF951GUZ/@@download/ENCFF951GUZ.bam				archived	s3://encode-public/2016/10/23/aac0882a-5f5c-4b75-bcba-b78dc3119de4/ENCFF951GUZ.bam	ENCODE3 mm10	archived	low spot score		
ENCFF761GFR	bam	bam		alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				2	2_1		36					/files/ENCFF116OXB/	5918510364	ENCODE Processing Pipeline	9cb385b1d00cf6bbac3bcd3115e336fc		https://www.encodeproject.org/files/ENCFF761GFR/@@download/ENCFF761GFR.bam				archived	s3://encode-public/2016/10/23/40ba3a18-3bee-4a09-be64-7069c8027ef1/ENCFF761GFR.bam	ENCODE3 mm10	archived	low spot score		
ENCFF803YIG	bam	bam		unfiltered alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				1	1_1		36					/files/ENCFF534OOJ/, /files/ENCFF624XGS/, /files/ENCFF003ELO/, /files/ENCFF063EBQ/, /files/ENCFF614ESL/, /files/ENCFF443NYH/, /files/ENCFF417SDY/	28971556619	ENCODE Processing Pipeline	41e1fc0117a987a316b5716a9b6810fc		https://www.encodeproject.org/files/ENCFF803YIG/@@download/ENCFF803YIG.bam				released	s3://encode-public/2020/10/20/15e1293b-9a65-49f6-8440-447c66af3cd5/ENCFF803YIG.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF137BKQ	bam	bam		unfiltered alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				1	1_1		36					/files/ENCFF340HIY/, /files/ENCFF417SDY/, /files/ENCFF443NYH/, /files/ENCFF003ELO/, /files/ENCFF534OOJ/, /files/ENCFF614ESL/, /files/ENCFF624XGS/	18983713589	ENCODE Processing Pipeline	361af8d3213736e78b361bef492a28db		https://www.encodeproject.org/files/ENCFF137BKQ/@@download/ENCFF137BKQ.bam				released	s3://encode-public/2017/08/24/1250ba34-1007-4043-983b-fca960c46a12/ENCFF137BKQ.bam	ENCODE3 mm10	archived	low spot score		
ENCFF554DWZ	bam	bam		unfiltered alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				2	2_1		36					/files/ENCFF340HIY/, /files/ENCFF978NKO/, /files/ENCFF683ZUS/, /files/ENCFF843XHS/, /files/ENCFF617ZRD/, /files/ENCFF312DZN/, /files/ENCFF314YDW/, /files/ENCFF724HQZ/, /files/ENCFF740JSK/, /files/ENCFF800RGP/, /files/ENCFF950SLQ/	10398101569	ENCODE Processing Pipeline	76aa46c49116f964654327257e80fdbf		https://www.encodeproject.org/files/ENCFF554DWZ/@@download/ENCFF554DWZ.bam				released	s3://encode-public/2017/08/24/7d335e1a-d45c-403c-8ed6-4c7398cad2ff/ENCFF554DWZ.bam	ENCODE3 mm10	archived	low spot score		
ENCFF120AEH	bam	bam		alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				1	1_1		36					/files/ENCFF137BKQ/	11701792150	ENCODE Processing Pipeline	daa6389e3ce9d1b9ba0a502ff597dff7		https://www.encodeproject.org/files/ENCFF120AEH/@@download/ENCFF120AEH.bam				released	s3://encode-public/2017/08/24/3dc36232-543e-4080-871f-e30ff7fcded2/ENCFF120AEH.bam	ENCODE3 mm10	archived	low spot score		
ENCFF407SAR	bam	bam		alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				2	2_1		36					/files/ENCFF554DWZ/	6163453617	ENCODE Processing Pipeline	f85944de8051acf3da09a84f45bd75d8		https://www.encodeproject.org/files/ENCFF407SAR/@@download/ENCFF407SAR.bam				released	s3://encode-public/2017/08/24/89fe13e4-adf8-41b7-ad31-3c63cbbe0875/ENCFF407SAR.bam	ENCODE3 mm10	archived	low spot score		
ENCFF658ARI	bam	bam		unfiltered alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				2	2_1		36					/files/ENCFF314YDW/, /files/ENCFF617ZRD/, /files/ENCFF800RGP/, /files/ENCFF063EBQ/, /files/ENCFF312DZN/, /files/ENCFF843XHS/, /files/ENCFF724HQZ/, /files/ENCFF683ZUS/, /files/ENCFF950SLQ/, /files/ENCFF740JSK/, /files/ENCFF978NKO/	15666001221	ENCODE Processing Pipeline	0b4c3c0f5d52f0449b57ed3bbfc4e6f0		https://www.encodeproject.org/files/ENCFF658ARI/@@download/ENCFF658ARI.bam				released	s3://encode-public/2020/10/20/dd23a75b-d6b0-4744-b921-77a7e2ff228b/ENCFF658ARI.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF867XKQ	bam	bam		alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				2	2_1		36					/files/ENCFF882SRG/, /files/ENCFF658ARI/	4808317086	ENCODE Processing Pipeline	ebe20d59927b387a462d9079c1d8c950		https://www.encodeproject.org/files/ENCFF867XKQ/@@download/ENCFF867XKQ.bam				released	s3://encode-public/2020/10/20/7b559ad0-b46f-43a6-bd25-8803a1a97a61/ENCFF867XKQ.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF097SUZ	bam	bam		alignments	mm10	ENCSR732IZK	DNase-seq	/mouse-donors/ENCDO956IXV/	EFO:0007601	MN1	cell line	Mus musculus											DNA						2016-07-15	ENCODE				1	1_1		36					/files/ENCFF882SRG/, /files/ENCFF803YIG/	11253451755	ENCODE Processing Pipeline	142cceaaedeea28e2081fd5e79918b6c		https://www.encodeproject.org/files/ENCFF097SUZ/@@download/ENCFF097SUZ.bam				released	s3://encode-public/2020/10/20/6b22e0f4-f269-4e0a-8399-0b4d4d667f1b/ENCFF097SUZ.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF063GRH	bam	bam		unfiltered alignments	mm10	ENCSR775YJL	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF947INL/, /files/ENCFF198LIX/, /files/ENCFF717NXD/, /files/ENCFF063EBQ/, /files/ENCFF782UCF/	15050108597	ENCODE Processing Pipeline	da62b34c2e558baa485f00ad4b3f4bb4		https://www.encodeproject.org/files/ENCFF063GRH/@@download/ENCFF063GRH.bam				released	s3://encode-public/2020/10/15/42f55b64-e47d-47a2-94ff-275a48112cc9/ENCFF063GRH.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF308JAU	bam	bam		unfiltered alignments	mm10	ENCSR775YJL	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF340HIY/, /files/ENCFF947INL/, /files/ENCFF782UCF/, /files/ENCFF717NXD/, /files/ENCFF198LIX/	11180037209	ENCODE Processing Pipeline	a76123269298ccb5444b375cea3dcf35		https://www.encodeproject.org/files/ENCFF308JAU/@@download/ENCFF308JAU.bam				released	s3://encode-public/2017/09/08/579745f0-12ee-468c-8c95-71d6f0624db3/ENCFF308JAU.bam	ENCODE3 mm10	archived	low spot score		
ENCFF687KPW	bam	bam		unfiltered alignments	mm10	ENCSR775YJL	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF340HIY/, /files/ENCFF816ECN/, /files/ENCFF495OAY/, /files/ENCFF667FEZ/, /files/ENCFF506ETH/	8720448644	ENCODE Processing Pipeline	1e52017fc158649391144e765578201c		https://www.encodeproject.org/files/ENCFF687KPW/@@download/ENCFF687KPW.bam				released	s3://encode-public/2017/09/08/253fd16c-50dd-4275-9dc9-a43bbd6f3557/ENCFF687KPW.bam	ENCODE3 mm10	archived	low spot score		
ENCFF296CIM	bam	bam		alignments	mm10	ENCSR775YJL	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF308JAU/	9632464261	ENCODE Processing Pipeline	5042537fe1673618da1eac7644c95f7f		https://www.encodeproject.org/files/ENCFF296CIM/@@download/ENCFF296CIM.bam				released	s3://encode-public/2017/09/08/11188258-179c-4c96-ab50-4df7b010c31c/ENCFF296CIM.bam	ENCODE3 mm10	archived	low spot score		
ENCFF554OYU	bam	bam		alignments	mm10	ENCSR775YJL	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF687KPW/	7048671501	ENCODE Processing Pipeline	ee52edfb5969eeff764e92b09da343fa		https://www.encodeproject.org/files/ENCFF554OYU/@@download/ENCFF554OYU.bam				released	s3://encode-public/2017/09/08/0ff8b6d0-16ba-4c0d-9ba0-b5b0a413f97b/ENCFF554OYU.bam	ENCODE3 mm10	archived	low spot score		
